"1007_s_at","1053_at","117_at","121_at","1255_g_at","1294_at","1316_at","1320_at","1405_i_at","1431_at","1438_at","1487_at","1494_f_at","1598_g_at","160020_at","1729_at","1773_at","177_at","179_at","1861_at","200000_s_at","200001_at","200002_at","200003_s_at","200004_at","200005_at","200006_at","201983_s_at","202018_s_at","202088_at","202089_s_at","203256_at","203628_at","203963_at","204508_s_at","204623_at","204863_s_at","205009_at","205029_s_at","205225_at","205440_s_at","205472_s_at","205696_s_at","205862_at","205916_at","206378_at","206754_s_at","206799_at","207038_at","207626_s_at","209173_at","209443_at","209602_s_at","209603_at","209604_s_at","210096_at","210735_s_at","211000_s_at","211233_x_at","212148_at","212195_at","212496_s_at","212956_at","212960_at","213201_s_at","214164_x_at","214440_at","214552_s_at","215552_s_at","215729_s_at","215867_x_at","217528_at","217838_s_at","218195_at","218259_at","218807_at","220414_at","221765_at","39549_at"
12.0736,7.816,6.7201,10.5351,6.5638,9.1324,7.7879,5.097,6.1205,6.0041,8.295,8.7101,8.6505,12.5122,9.6375,9.0232,6.7673,7.26,10.0559,8.5512,9.8188,12.0032,14.1057,14.3759,12.581,11.6258,13.0488,4.5402,4.4589,13.3529,12.1649,4.1626,8.6975,12.0188,10.2253,9.4321,10.5736,7.801,2.6155,12.3623,6.9838,8.9959,7.1989,6.6352,4.4958,12.8403,10.0473,7.9773,8.5677,8.3741,11.8078,8.093,10.9421,11.2154,14.3026,11.6595,11.1049,11.0503,7.521,11.5187,13.1086,11.202,13.7027,11.025,9.0583,12.7394,11.9294,8.4013,8.0269,3.8809,12.7932,5.8608,10.2892,9.163,10.3293,12.0433,4.3572,9.8798,6.115
11.2111,7.323,8.6958,11.0041,7.2929,8.7116,8.2641,4.9723,9.7755,7.1016,10.1784,8.3054,9.2548,10.883,10.4238,8.2898,6.8555,7.5286,10.9024,8.2745,9.3354,11.1825,12.8199,14.3119,12.3676,11.0034,11.8437,7.9263,10.5786,10.4181,9.7698,8.8794,7.9236,8.4605,4.3686,6.7949,8.2498,7.7838,6.7941,7.7249,8.235,4.4625,6.5774,2.5537,9.8411,5.0394,7.1169,3.4144,6.5536,6.628,3.0582,5.7655,3.3417,6.819,10.0601,5.7983,8.4864,7.8094,5.8572,9.0706,9.0529,9.3147,8.6748,8.6471,7.0039,8.7381,8.6771,7.3886,7.5594,10.3695,9.281,2.234,8.8599,8.2078,8.6529,8.2677,6.2868,7.5689,4.8933
11.8962,8.1039,8.2509,10.5824,6.6114,8.8225,7.8663,6.7729,7.3316,6.05,9.7116,8.5927,8.8717,11.9473,11.0428,9.1392,6.8688,6.7936,10.5564,7.9007,10.1852,12.037,13.292,13.363,12.8552,11.1178,12.1519,10.1251,7.8979,11.6431,10.3947,12.1983,7.8752,8.1379,3.8683,8.6902,8.9572,6.9274,5.6704,8.8049,8.6676,2.0967,5.7465,5.8338,3.9021,11.4325,6.8085,4.3188,5.9281,4.3361,8.3153,5.9726,9.2261,8.2934,12.4318,6.7409,8.0598,8.2555,6.2894,10.5866,10.5086,8.9107,9.8927,8.6183,4.7759,8.8905,9.1222,8.2651,6.4279,9.3743,8.8671,3.4693,9.1811,7.6338,9.8528,9.3297,7.4474,8.379,3.5243
12.124,8.588,8.1537,10.6233,6.2107,8.8171,7.6919,6.1139,9.5459,6.4074,7.2379,8.4107,8.7631,10.0755,10.1582,7.7017,7.7225,7.1762,10.774,8.2007,9.164,12.7318,13.6819,14.5807,12.4128,11.594,13.292,6.434,4.6629,11.6854,10.8984,6.9553,8.7981,11.6258,9.0213,11.2682,10.0994,9.5738,6.6189,10.9305,7.4277,7.408,8.4959,7.8691,4.2281,14.5502,6.4077,14.0581,7.8484,7.6251,13.3137,5.4308,10.8712,10.2029,14.2924,9.6624,10.7424,9.884,5.2683,11.2079,11.6831,10.0301,13.6215,10.8841,10.4425,12.1898,11.7832,8.5001,7.9159,3.5025,12.3853,7.7791,10.9368,11.3338,9.6819,11.289,4.3046,9.5021,3.195
10.9237,8.298,10.4419,10.07,6.5363,8.9755,7.5397,4.0967,12.5265,6.3483,6.6811,9.3462,8.2442,11.1963,9.1708,8.5547,7.21,8.2796,9.6279,8.8542,9.9293,11.6999,14.0531,15.1026,12.5911,11.0534,12.9636,7.5548,12.2318,10.4844,9.3246,8.5272,4.4798,6.7377,4.3544,7.6734,8.2676,6.7644,12.3075,7.6342,3.528,3.7918,4.968,5.1665,5.8034,4.9343,5.1583,2.8053,6.6924,6.3489,7.3533,5.2649,8.666,8.1925,11.803,4.6862,7.2459,8.4208,3.5284,8.5804,10.2071,8.7315,9.1482,7.7555,3.8551,7.9811,8.2849,8.059,6.632,1.0689,8.1403,4.201,10.0251,7.7818,8.7216,8.5168,6.0541,8.1772,1.9775
12.236,7.4006,7.7955,10.547,6.97,9.5377,8.112,6.9437,10.07,6.2059,8.6469,8.4169,8.6426,11.4679,10.2023,10.1865,6.7217,7.386,9.4973,8.4932,9.799,11.9369,13.6652,14.1813,12.8185,10.5625,13.3018,7.972,11.6067,14.8134,14.0599,7.6882,10.4302,12.0679,10.3597,9.3917,9.3982,9.7428,4.9253,12.3505,9.9342,8.5104,6.7808,6.0367,5.7449,8.3512,6.9298,3.8597,7.8299,6.576,11.3438,5.6223,10.8978,11.2649,14.2572,9.0571,10.4453,8.5758,7.9135,12.6007,10.6556,10.323,13.7271,10.9447,9.0206,12.8639,13.6041,8.437,7.3005,1.2775,12.7802,3.368,9.8541,11.113,10.0172,10.5859,6.2709,10.6507,5.9704
10.7914,8.6287,6.9254,10.3318,7.0566,8.5738,7.6991,7.0096,6.7997,7.2502,9.0154,8.8014,8.7219,10.4506,9.8213,9.6642,5.2918,7.4636,9.9771,7.6048,10.0658,10.7356,13.587,14.5924,13.1629,11.2374,13.153,8.8592,11.3096,11.6542,10.5307,10.4046,4.6028,8.3612,4.4654,7.9762,8.8727,5.6988,8.7764,5.6522,6.5326,5.363,5.4711,2.3261,5.8139,3.4982,7.3472,3.4204,8.0063,7.9794,5.6365,6.14,8.2167,8.8613,11.6091,3.567,8.0616,8.8394,6.0288,8.6209,10.1,8.6622,9.7463,8.4252,4.4112,8.0736,8.9717,8.7376,7.6918,7.8107,7.8319,5.1211,9.4187,8.0796,9.3498,10.1576,4.2764,8.9419,4.421
12.2148,7.8514,6.9006,11.031,7.705,8.9139,8.6755,7.7324,7.2788,7.3908,8.7886,9.4431,9.2287,10.591,9.9841,7.2756,7.817,5.2392,11.0912,7.8199,9.0001,11.8038,12.8623,13.7999,12.1543,11.2773,12.7993,7.9835,14.2625,9.9053,9.8291,8.579,8.7041,11.0286,7.6664,12.2795,9.3775,11.1445,4.0845,8.8267,6.9673,5.3311,7.8373,4.6947,12.5236,14.1469,8.6548,13.294,8.9328,6.6679,13.5961,6.0496,9.2572,8.69,12.2612,7.2561,10.3045,8.6292,6.3604,9.8801,9.9385,9.7286,11.4818,9.5784,5.6749,11.7063,9.5184,8.4984,7.719,3.1003,11.6908,7.523,10.0276,7.7663,9.7452,10.6847,11.1442,8.0426,6.728
11.7166,8.6037,6.9041,10.2148,5.6824,8.8631,7.7002,6.7957,6.5325,5.4535,6.9686,8.7431,8.8045,10.311,9.5277,8.3674,7.3395,6.4294,9.876,8.3052,9.455,11.4493,13.8398,14.1708,12.8019,11.7233,12.8079,6.6465,9.185,14.4335,13.4882,4.33,9.1625,12.7713,10.8188,11.6159,10.0075,11.4941,3.129,13.2534,10.4338,3.2097,11.1961,9.3341,13.008,12.0829,8.7383,10.9965,9.6344,8.3148,13.6813,10.7697,11.146,10.7143,14.4516,6.1279,11.756,9.9412,6.0805,12.1747,11.898,11.3312,12.0823,9.4719,8.9997,13.3377,12.3267,8.6484,9.4679,1.4498,13.0931,2.5635,11.0405,12.2654,9.3712,11.5214,11.6587,10.5067,5.2823
12.7646,6.7644,8.079,11.1874,7.4942,9.1287,8.4016,7.1104,6.6707,6.8874,9.7158,8.6482,9.3185,11.0956,10.0653,9.6547,7.666,7.613,10.3855,7.8836,10.5047,11.2163,12.7481,13.7164,11.5304,11.5696,11.7486,9.998,5.2008,10.4389,9.5351,6.3611,9.0528,8.4904,4.2515,7.778,7.7809,7.7597,3.763,8.2067,10.6848,4.2926,6.4973,7.3433,5.2342,7.23,6.5909,4.2971,7.6618,6.8115,3.4605,5.3236,2.8049,6.3456,9.323,5.5345,8.3506,7.8074,8.5459,10.9075,8.1032,10.2574,8.2743,8.7065,4.8822,8.8348,8.1623,7.9239,5.9369,10.4698,9.2041,5.7657,9.428,6.3454,9.4786,8.9044,12.6471,7.6656,6.776
11.9024,7.9691,7.5642,10.7593,6.2799,8.9467,8.5068,7.5574,7.2339,7.0175,9.6001,8.5832,9.7406,11.4866,9.9714,8.6866,7.0951,7.8338,11.0664,8.1385,9.9229,12.1017,13.5689,14.3671,12.1227,11.5341,12.9503,8.7885,14.3143,12.4781,11.8692,8.4431,9.6508,11.2715,8.7817,12.0517,10.6572,13.9184,7.2348,11.2609,9.9571,5.2718,8.0269,7.7624,4.2394,14.1466,8.1456,12.8622,6.4236,6.4608,12.0547,8.8103,9.8207,10.454,13.8873,7.0642,10.3099,9.8768,6.1013,10.2774,11.6631,10.3712,12.12,9.8329,4.9234,11.7129,11.8198,8.9352,5.666,7.7638,11.738,6.5868,10.4974,8.3077,10.1988,10.7575,6.2086,9.7609,5.6814
12.0173,5.1489,8.6382,11.3509,8.0343,9.3544,8.6227,5.6652,8.7628,7.5915,9.029,9.2669,10,11.3284,10.8103,8.9052,8.0792,7.4968,11.4577,8.1659,10.0697,11.2713,12.6426,13.8859,11.9477,10.2345,12.7503,7.2068,9.4099,14.6152,13.9677,6.6806,9.4672,11.6632,9.417,9.1649,10.7449,9.4318,2.8312,13.2832,9.86,7.548,6.0614,6.9366,9.0631,6.3348,12.5153,4.8937,8.3621,8.8404,10.5454,7.0105,11.5757,12.1875,15.0499,8.0851,10.6589,10.2672,6.6664,11.5994,12.1569,10.5362,12.9248,10.8411,6.4109,12.2272,13.6625,9.6731,8.673,2.9577,12.1934,7.5962,11.661,8.8841,11.0863,11.1202,5.7023,9.9093,7.1539
11.2714,7.226,9.7721,11.7383,7.2381,9.6736,8.8532,8.4947,9.2752,8.0422,8.4674,9.342,10.1322,11.0991,11.0187,8.633,8.6031,7.9853,11.4275,8.5119,9.4229,11.6398,12.4661,14.239,11.7916,10.6897,12.0785,7.8147,6.9491,12.7589,11.9442,6.0775,9.1514,11.5773,9.2128,10.3108,9.5245,11.8153,2.9817,11.7827,12.3232,6.4187,8.6672,8.5264,5.9837,15.1279,8.2431,14.8214,8.2854,5.9986,12.0664,9.8275,9.8421,9.8295,12.857,6.1191,10.5568,9.6268,6.1292,10.0559,10.6475,10.3088,11.1322,9.6416,5.9295,12.2272,12.3664,9.112,8.5291,3.1549,12.0557,5.6434,10.6303,8.8959,9.2051,10.6347,6.8591,8.9088,4.8051
11.2179,8.7762,7.8778,10.7529,6.4465,9.5136,8.2276,5.0464,9.333,6.6534,8.1926,9.2466,9.228,10.2022,9.9553,9.6123,7.2671,7.0845,10.1068,7.8809,10.1828,10.8914,14.427,15.0168,12.4527,11.7455,12.6477,8.3124,5.0263,10.395,9.5073,7.5598,7.9267,8.2061,3.8957,7.9822,9.085,7.7087,6.5037,8.3335,6.6963,3.4998,5.6557,2.6012,4.6373,4.1722,5.892,3.8603,5.1664,4.8625,3.9312,6.9906,7.0231,6.7513,10.9505,6.2401,8.4672,8.8733,7.1393,9.9961,10.49,9.6899,9.0008,8.2871,3.9414,8.3686,8.475,8.5162,5.6896,5.5568,8.5595,5.5926,10.6666,8.2366,9.3133,9.856,8.7638,8.437,2.7918
11.2065,8.4165,8.0671,10.8857,7.5553,8.7978,7.8152,6.8182,9.5005,4.8446,10.1328,9.3775,9.4887,11.3515,10.3133,8.514,6.3808,7.0302,10.9269,8.3026,10.7851,11.2107,12.7931,13.8403,12.7878,11.329,12.3191,8.6542,9.6216,10.1468,8.8476,8.394,8.3347,7.6781,4.5598,10.3516,8.8182,6.5596,12.0989,8.3603,4.2248,4.7953,5.6125,6.0721,9.498,4.6735,7.6677,4.8021,5.6949,4.3334,4.7922,5.5589,9.408,8.5707,12.9642,5.8107,8.3953,8.219,6.45,10.2361,9.0793,9.6258,9.5846,8.7615,4.3284,8.7879,8.2007,9.0136,7.1376,6.1849,8.4711,3.4973,9.3561,7.5856,9.9829,9.1982,7.1003,7.6471,4.0649
11.4876,8.1887,6.4387,10.4598,6.4744,9.6372,7.7155,5.0553,10.6336,5.9448,6.5608,8.541,9.1038,10.0398,10.5084,9.4861,5.1677,7.7347,10.54,7.9213,9.8337,12.1895,13.8552,14.1494,12.1185,11.3147,12.6443,9.1731,14.8472,9.9248,9.2473,12.5679,4.0254,7.8703,4.1196,6.6209,8.3269,7.7106,7.8635,8.9474,3.0887,3.1162,7.1078,3.18,9.7902,3.3179,5.9233,5.2903,5.0535,4.5703,8.8308,5.6452,7.7035,7.8886,11.1661,6.1946,7.7053,8.6987,4.6991,8.5439,9.7702,7.3883,10.3331,8.8812,4.5722,8.8502,8.3455,7.9705,6.8736,1.9105,9.3975,5.7337,8.6768,7.7533,9.722,9.9405,6.3027,8.2223,5.4665
11.8805,9.0496,8.175,10.5756,6.6547,8.4199,7.6498,6.4126,8.7811,6.1937,8.6273,8.8455,9.0493,10.5571,9.4442,8.4923,7.8245,8.3027,10.0744,7.8362,9.9934,11.695,14.4712,14.664,12.3459,12.2331,13.1331,8.0153,8.5347,11.1792,9.9674,7.9444,8.5249,7.937,4.4122,6.9971,7.0116,6.9996,4.3274,7.5993,5.7663,3.8714,5.6592,5.6576,5.8876,6.135,5.3579,4.7796,5.1289,3.817,3.3998,5.323,6.2378,4.2335,8.4591,3.9719,7.6586,7.3972,6.3694,9.1591,8.7448,8.967,8.2055,8.1307,4.9951,7.9853,7.468,7.9936,7.0337,6.772,8.5712,4.5197,8.8433,7.8497,9.3163,9.569,11.0107,6.6713,3.1002
11.939,8.5198,11.3532,11.0197,7.7268,9.2153,8.657,7.8144,4.2532,8.1443,9.8449,9.2683,9.5519,10.7822,10.1752,8.5671,5.7504,6.9067,10.6639,8.8036,9.8796,11.8879,13.8898,14.5218,12.1534,10.6055,13.1287,5.902,10.5716,13.8364,12.8841,7.0038,9.8129,12.1423,9.0992,14.2993,11.1963,15.8673,2.0825,12.0116,13.8127,7.0354,9.3591,10.2231,4.3672,12.5007,9.5652,10.2749,8.417,8.1773,14.9549,5.7722,11.4442,10.985,14.4863,8.9071,10.8523,11.2361,8.7298,11.0909,13.2804,11.4533,13.3762,11.197,9.1188,12.3232,12.834,10.0132,8.9579,2.8635,12.3886,4.0593,10.5775,8.6558,9.7269,12.254,5.5629,11.4072,6.3081
11.5551,7.835,7.5747,10.7609,6.4348,8.843,7.6761,7.109,7.7779,6.8448,8.8108,8.6025,8.4184,10.2989,9.1581,8.8545,7.1184,6.7073,10.0513,7.9145,10.157,11.5835,13.9493,14.5462,12.7922,11.2926,12.7404,6.8647,11.3741,14.4914,13.57,5.153,9.9881,12.7245,10.6052,8.5595,10.6474,9.305,3.6224,13.5384,13.0434,3.3509,8.8045,9.7532,14.7935,11.0361,9.7597,9.134,10.4294,8.8012,10.8395,10.6517,10.8067,10.4355,14.0091,7.6252,11.9909,9.8319,8.7241,12.4284,12.3288,10.2381,13.0526,10.3927,8.5006,13.0942,13.6433,9.7052,8.8669,2.8702,13.0533,5.2946,10.3611,10.4805,10.735,11.0632,4.035,9.7922,7.0434
11.6529,7.4979,7.279,11.2683,8.1479,9.8331,8.4852,8.2738,8.1585,8.007,9.7164,9.7119,10.0523,10.9522,10.2021,8.2865,8.2892,7.8689,11.6378,7.9072,9.7178,11.3857,12.9396,13.6469,12.0221,10.7325,12.1613,6.9319,6.9983,11.5951,10.5845,6.7025,7.435,10.1671,5.4812,10.4057,8.7793,8.9584,5.9209,10.3875,8.902,4.8821,7.2749,7.0746,6.2696,10.8471,9.7464,5.9668,6.2397,6.3966,7.2371,6.6035,9.2669,9.0036,12.7246,10.0127,9.5823,8.9099,7.5156,9.5838,9.891,7.049,10.7508,9.8074,7.5706,11.0249,9.1751,6.8608,7.9859,4.536,11.3191,5.7632,9.1112,8.0251,9.8266,8.6855,10.5244,9.0454,6.1486
12.0608,7.8334,8.1746,10.8744,6.8828,8.8431,8.0919,4.8469,8.0222,7.4336,8.6051,8.2852,9.5285,10.79,9.4391,6.7605,7.8024,7.6663,10.4364,8.5302,9.1958,11.0528,13.4901,14.7204,12.3879,11.4361,12.7984,6.4928,4.903,12.4875,11.5882,6.1645,12.2986,12.6005,10.8056,12.0344,9.7055,12.8166,1.6891,11.8833,7.5963,7.9766,8.5301,8.2678,4.1314,14.5282,8.6569,11.8333,5.79,5.779,13.1925,7.6581,10.7378,10.3411,14.1508,6.9265,11.3658,9.3744,5.579,10.8212,11.5565,10.2012,11.8967,9.3444,5.2788,13.3745,11.9934,8.8218,8.3301,2.5142,13.306,6.3917,10.9281,11.3935,9.5372,12.3834,6.3039,9.5449,4.9637
11.5139,8.6451,7.7891,10.7761,6.4863,9.5661,7.7018,6.6003,9.193,6.8205,7.9352,8.7273,9.0958,10.388,9.896,9.2318,7.3761,6.9885,10.0272,8.2574,10.1775,12.003,13.5925,14.2592,13.0138,11.5793,13.1406,6.6063,13.3895,11.5107,10.5259,6.2232,6.5843,11.18,8.6574,11.222,8.717,9.377,5.998,12.7416,7.3556,7.6273,7.4952,4.8891,5.1365,9.9846,6.7339,5.2458,7.4517,6.5992,13.4339,4.8659,10.6317,10.6374,13.903,6.8609,10.1202,8.0304,7.1203,10.7416,9.9629,10.2253,12.0272,9.9531,3.5194,11.5067,10.284,8.4603,8.4691,1.5145,11.3663,6.4144,10.7592,10.0943,10.1377,11.0878,3.9766,8.3016,6.4184
11.8896,8.1589,8.4072,11.0195,7.7235,8.8264,7.7565,7.5734,8.6382,5.7432,10.2304,8.4826,8.8011,11.5418,10.7749,7.8347,7.4814,7.4672,10.2483,7.8506,10.2297,12.1694,13.8093,14.0689,12.7113,10.9677,12.14,9.5841,8.9083,11.5837,10.1016,11.7442,7.5966,8.0563,3.7011,7.1758,8.7113,6.6151,6.2828,8.3177,8.4301,3.4075,5.8765,2.8532,3.8635,6.3827,5.9303,4.2755,6.527,6.7046,5.3614,9.0112,8.819,8.07,11.9822,3.1379,8.4238,8.7329,5.6131,10.2531,10.2052,8.1629,9.3578,8.4899,6.4048,8.5633,8.3764,8.3006,7.2521,8.8079,8.7921,6.2733,9.2582,7.8213,9.7745,9.3915,5.8072,8.298,3.1027
11.5006,9.1396,7.8892,10.3686,5.5763,8.3074,7.5734,6.5772,8.2266,6.5158,7.4858,9.825,8.5568,9.6556,9.8518,8.2727,6.6723,8.2774,9.8933,8.9438,9.8335,11.5981,14.3331,14.5248,13.4764,11.6337,13.3014,8.0673,11.7515,12.2467,11.3382,10.4748,7.1474,7.4903,3.9342,7.3641,8.8353,6.9351,3.2282,7.5472,5.3488,2.2784,6.0208,6.4788,4.3922,5.3701,4.3457,4.0027,3.5009,4.3811,8.3047,5.1382,7.2429,6.4117,10.0502,5.9656,7.6035,8.0676,4.8429,9.1002,10.1248,8.885,8.7783,7.9817,5.3882,6.9621,7.4607,7.4209,7.005,1.7874,8.3667,1.6268,8.6521,7.7122,9.1365,8.3448,6.571,7.9358,3.4637
11.9052,7.7421,7.9753,11.0098,6.7901,9.0946,8.5149,6.8797,7.6089,7.1504,8.9352,9.237,9.2808,11.0821,10.5625,9.5436,7.555,7.7726,10.8456,7.7012,10.2517,11.3234,13.7064,14.6276,12.4329,11.6574,12.6432,8.8021,5.0532,10.2335,9.5567,6.0742,8.2433,7.8818,4.0861,7.1076,9.0588,7.5146,3.1677,8.1155,7.2201,2.6106,5.8961,2.145,8.1001,6.5428,7.8528,3.8327,8.1604,5.1149,3.9912,5.3973,7.1435,6.8301,10.4376,7.4081,7.9673,8.5185,5.788,8.8058,10.33,9.2031,9.5652,8.5129,5.1909,8.24,8.7898,7.9843,6.882,10.4593,8.7027,2.8221,10.4217,7.9281,9.335,8.8526,11.4839,8.471,7.9516
11.959,9.4844,7.2895,10.5525,6.4399,7.1637,7.5141,7.3492,4.5543,6.5926,10.9877,9.2754,9.0422,9.8902,9.5936,8.0338,6.6848,8.091,10.5929,8.3286,10.4581,12.2126,13.8525,14.967,13.15,11.2021,13.5197,10.2173,9.8618,9.6612,8.9751,9.8016,7.4085,9.027,5.4141,8.1064,7.8089,7.5989,3.5993,7.6352,2.575,2.4604,5.8165,1.515,4.817,8.4115,5.9165,3.9053,4.9862,4.0958,5.0813,5.252,2.3006,4.5568,8.647,5.8434,8.9002,7.789,5.0918,9.4729,8.6015,8.7607,8.6382,8.2246,5.3574,9.8301,8.0685,7.1059,6.8069,8.8795,10.6489,7.6307,9.007,8.0144,9.5651,8.3922,10.9856,7.01,9.3845
12.218,7.7593,8.1299,10.744,6.7948,9.4276,7.8769,6.0541,7.7614,7.1486,7.4954,8.8115,13.9557,10.2647,9.5338,8.7686,7.6998,7.3559,10.9827,8.715,9.962,12.544,12.8639,14.6159,12.0142,10.9758,13.6167,6.4546,10.6291,10.5907,10.393,4.9374,10.1112,12.0581,9.8616,15.2596,9.2621,14.4763,3.3055,12.7813,4.0914,9.3768,6.5298,10.072,4.3435,10.2469,13.8159,9.1695,7.6948,4.1917,13.0444,5.9309,11.5952,11.0723,14.6049,8.0027,11.3096,10.0276,8.6961,10.365,11.6295,10.7261,12.9626,10.6657,5.6805,12.6498,11.2899,9.6106,9.0032,3.0363,12.5229,5.4056,8.6044,9.6372,9.9661,10.6733,4.2609,10.3494,2.6102
12.3984,8.5418,7.4417,10.7718,5.9748,8.3869,8.0335,7.2477,10.0838,6.7426,9.6928,8.8282,9.1181,10.2051,10.1484,7.9178,7.9463,8.8048,10.2817,7.9457,9.8043,12.0009,14.11,14.4904,11.6282,11.6001,12.4532,10.2817,5.9053,10.5152,9.5408,9.3527,9.5169,8.3196,4.4204,6.5188,7.9154,7.6139,4.6607,8.1508,6.1454,4.041,5.8136,3.3562,4.5492,5.8935,7.4362,5.3695,7.127,4.73,4.7482,5.8902,3.8402,6.0447,9.2359,6.5468,7.9996,8.0166,7.2722,9.5236,8.7691,8.3889,8.4697,8.1486,4.0213,8.5155,8.2051,8.4266,5.4647,11.8767,8.7484,5.7521,9.1707,8.4348,8.9183,9.9476,12.1217,7.7607,7.3519
12.7551,7.7959,8.5725,10.9763,7.3523,9.1167,8.3681,6.6659,8.1232,7.4252,7.0283,9.3073,9.6567,10.3771,10.0422,7.935,8.0256,7.4705,11.673,8.6657,9.5724,12.1571,12.2,13.8384,12.3305,11.2221,12.7532,5.3209,6.1106,14.874,14.3929,4.7438,8.5343,11.5136,9.7046,9.7126,9.8299,10.715,3.1052,13.5231,4.1792,7.0674,7.7738,8.4962,5.5804,11.8966,12.3207,11.2637,7.9678,5.8354,13.1038,11.0585,11.2158,11.3949,14.6885,8.1602,10.8409,9.4245,8.4526,11.5054,11.0849,10.5723,12.9057,10.3371,9.425,12.3608,11.3359,9.3694,9.7092,2.9162,12.4093,3.9897,9.7364,10.899,10.2198,11.0879,5.4557,9.289,2.6864
11.9883,7.7519,8.6974,11.1198,7.0225,8.8886,8.1614,7.3107,11.1891,6.5623,8.8565,8.6408,9.4302,10.5092,9.5606,8.0609,7.8131,7.3651,10.8972,8.2162,9.1587,12.066,12.8207,14.8262,12.5729,11.2684,12.4408,7.2907,9.1973,11.4368,10.3984,6.9583,9.2725,8.9947,7.569,12.7799,9.162,11.9831,2.761,10.1043,5.1855,5.1678,7.4949,7.0835,5.625,14.3972,9.1966,14.3595,6.181,8.4307,14.1626,5.8207,9.5353,9.5043,13.4794,7.2283,9.1752,8.0028,7.4209,10.1337,10.0028,8.3373,10.9192,9.2242,9.9689,10.1159,10.6781,8.1366,7.6127,2.592,10.2875,7.8152,10.5967,8.7761,9.7622,10.9595,9.0248,8.1085,3.7332
12.0864,8.1094,8.0351,10.5097,6.1589,8.3143,7.7409,6.7028,5.3643,6.5634,8.7221,8.973,10.8283,10.3994,9.5575,7.9013,7.3999,6.965,10.4799,8.6452,10.6613,12.3254,13.5974,13.8995,12.5065,11.4923,12.6999,7.7809,8.6921,14.9264,14.4026,6.1583,11.4441,10.8395,8.4344,14.5625,10.1069,12.5709,3.2726,12.7246,13.1664,8.0896,9.3571,10.1068,4.0343,13.671,10.4358,10.6856,9.3019,8.0183,13.2235,10.2811,11.8146,12.7051,14.8864,7.4735,9.346,9.3101,7.7132,11.5975,11.3517,10.879,14.0948,12.0839,8.2472,11.1058,10.3597,9.5729,8.1863,5.4828,11.0852,1.9927,11.6772,11.313,10.4719,10.3343,5.5906,11.6025,6.5274
11.9235,7.5099,8.514,10.9006,5.8074,8.6706,7.9997,5.2107,4.2576,6.6046,7.2276,9.1455,8.7184,10.8185,10.4589,9.4784,6.8356,7.8921,10.6202,7.4714,8.7226,11.6339,13.6988,14.9399,11.9475,10.3543,12.7728,9.2432,4.7539,11.9731,10.7411,9.7519,7.0208,8.5804,4.4874,9.9147,9.1801,8.1514,3.2884,8.3319,2.1198,3.8704,6.6105,8.5838,6.1867,6.1693,6.0087,4.0876,8.7848,7.3098,11.9111,5.5781,9.4299,9.3373,12.9919,6.074,8.2949,8.5112,6.227,10.156,10.1268,8.5341,10.3159,8.8059,7.9914,8.7368,8.0608,7.9294,7.4116,7.7407,8.8986,9.16,7.8945,7.9938,9.6674,9.5581,5.567,7.3942,2.875
11.9922,8.9165,8.1214,10.7784,6.6755,9.0158,7.6785,7.0833,10.1766,6.6327,6.7562,8.9059,9.4697,10.5345,9.7072,8.4314,7.4906,7.1082,10.5655,8.2504,9.9653,11.9508,13.286,14.5401,12.3781,11.9625,12.4877,5.2036,5.7838,13.8759,12.9687,6.0356,8.8926,9.7646,7.3645,9.7822,9.4672,12.6554,1.3786,10.8645,11.2211,7.9742,10.1195,8.9769,8.3398,10.4678,5.4413,11.0479,4.6454,6.1719,10.2773,9.7769,10.6982,9.5157,14.0646,5.4482,8.8543,8.3149,7.898,9.4973,10.5997,8.3964,11.6761,9.4294,9.5234,10.4681,11.0422,7.8571,7.5875,4.7745,10.8125,5.3903,10.5001,8.7916,9.4484,10.8393,4.4888,8.015,5.546
11.9809,7.9313,9.3479,11.1509,7.4666,9.4319,7.5501,5.6923,11.3091,7.5302,10.1233,8.6469,9.9343,11.2125,10.6059,7.9928,7.7932,5.5161,12.1436,8.3292,9.0848,11.4083,11.8001,13.4642,11.8207,10.6566,11.6249,8.8816,10.6235,10.3844,9.3735,11.5374,7.9447,8.9342,4.621,7.9643,8.5315,8.3927,6.639,8.744,8.4889,5.9266,7.3311,3.5257,6.1572,4.4611,5.8108,5.0635,5.6372,5.1527,4.8726,8.2557,6.9871,5.7116,10.9437,7.4531,9.3786,8.8222,5.0346,10.3521,9.6264,7.3718,8.8847,8.6094,5.8108,8.8717,8.8878,7.8632,8.3493,6.6003,9.4512,4.6631,9.1463,6.4216,9.0178,9.7486,6.0918,7.6705,6.4632
