"var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","var25","var26","var27","var28","var107","var119","var123","var129","var153","var174","var182","var187","var229","var236","var246","var248","var251","var255","var336","var338","var365","var368","var422","var433","var437","var509","var544","var545","var554","var566","var567","var575","var589","var603","var607","var695","var729","var819","var842","var1003","var1055","var1319","var1594","var1601","var1645","var1708","var1799","var1911","var1924","var1954","var1955","var1980","var2046","var2050","var2162","var2303"
-0.1619309,-1.025827,0.03101405,0.2958734,-1.82573,-0.06091841,1.427628,0.328152,0.03169245,0.8882616,1.263985,-0.2830263,1.163557,0.6173994,-0.8979598,-0.8679769,0.06419471,1.24522,0.531569,0.4118447,0.7507083,1.301798,-1.096614,0.806208,1.398692,1.416993,0.03873983,-0.1557186,0.3544525,-1.963972,-1.9951,-0.2611051,-0.7635696,-1.332564,-1.745258,1.627533,-0.8877033,0.3552239,-1.383099,-0.5807118,-0.03541995,-1.169893,-0.454918,-0.1972322,-0.099268,-0.3971994,0.2787675,-0.9508822,-0.6375233,1.583238,1.363512,-0.3514032,1.093298,-1.515037,0.1715976,0.03140176,-0.6148907,0.3583036,-1.160275,-1.156771,-1.128247,0.3789158,0.03207989,0.625457,-0.2870156,-2.414635,-2.818423,-0.4854828,-1.575036,-1.686319,0.3972313,-0.1119377,0.2989929,-0.2978671,1.491037,-3.206453,1.134912,0.3356862,-0.3598228,-0.0006001801
0.3710117,-1.813392,-0.953214,0.1127928,-1.852147,-0.0697789,1.931565,-0.3649952,0.2352302,0.03748844,1.830948,-0.02922286,1.575033,0.2720099,-0.2752266,-0.7425475,0.5233074,0.2632101,0.5128236,-1.616966,0.4851385,1.654392,-1.097813,1.749687,0.600648,1.695927,-0.8333292,-0.009040745,0.8092844,-2.66069,-1.311929,0.355294,-0.04835026,-1.590126,-2.191939,1.824936,-0.4327849,-0.04457904,-0.9560716,-0.5198664,1.145528,-2.066723,-0.06357898,-0.6167418,-0.6616485,-1.274038,0.08194858,-1.679324,-0.03926071,1.823258,0.1368883,0.1715134,-1.033668,-1.199981,0.8925716,-0.8390982,-0.9945226,-0.4097744,-0.1218287,-2.081844,0.1661075,-0.02613866,0.6450068,0.1150237,0.2721623,-1.228607,-3.38434,-0.6141512,-1.297917,-1.066242,-0.349132,0.4304829,0.3298791,-1.054978,1.433011,-1.022485,-0.9988575,0.422912,-0.6784556,-0.2512859
-0.03180031,-0.0790432,-0.573588,-2.556188,-0.2647471,0.3333244,1.088461,0.6430111,0.4469909,1.080109,1.108695,0.5199241,1.394387,0.2264182,0.5134222,0.4611521,0.5510074,1.057825,-1.065081,0.2896801,0.06597499,1.332155,-0.713554,0.712067,1.006497,1.140682,-0.8537855,0.04094999,1.026866,-2.99174,-1.820159,-1.634243,0.300623,-1.21672,-2.347582,1.428467,-0.9110545,-2.414635,-0.6126738,-0.6460728,0.7588881,-1.643512,0.595369,-0.5902296,0.7070994,-1.876011,0.2580473,0.3256279,0.01941039,1.435323,-1.194353,0.3784364,-1.859824,-2.534517,-1.682546,-0.04887517,-1.282655,0.3096148,-0.1363926,-1.381108,0.3493885,0.05211795,1.147879,-0.7940731,-1.173444,-2.745752,-1.427116,-1.523719,-1.406497,-1.714243,0.630793,0.08535167,-1.397153,-0.7036016,1.17844,-0.8425757,-1.011976,1.124897,-0.1550177,-0.4364915
0.3067491,-1.259133,-1.851509,0.4583105,-1.7065,0.1883036,1.764594,-0.2625343,-0.3276711,-0.7819784,2.631054,-1.804845,0.7505667,0.661966,-0.5359725,-1.200977,-0.6919479,0.6124793,0.7863187,0.6436418,1.10184,1.953524,-1.278337,2.461314,-0.08251242,1.465614,-0.09486028,-0.7064351,0.5086833,-2.528232,-1.293168,-0.9720677,-0.3934871,0.4030622,-1.573106,0.6173994,0.09830569,-0.3495575,-0.6066026,-0.801178,-1.864976,-1.820776,0.2566557,-0.09167679,-1.093923,-1.10262,-0.4615594,-0.6411242,-1.739547,2.431638,1.36785,-0.6502793,-0.6597124,-1.259838,0.817089,-1.67451,-1.526937,-1.513673,0.2134972,-1.496109,-1.503727,-0.3329584,0.5704144,0.02058663,-0.1219417,-1.889152,-1.474907,-1.46188,-1.047824,-1.10262,-1.146333,0.1397619,0.958507,-1.673443,1.592231,-0.8303424,-0.330868,-0.9426347,-0.4716049,0.210585
0.4324316,-2.700082,-0.4021207,0.1307651,-3.216379,-0.5533852,1.809714,-0.6416939,-0.3400988,0.03372487,2.029713,-0.3974969,2.00867,0.1144887,-1.212005,-1.767848,0.001498876,0.1354046,0.4399309,-0.9555514,0.6967905,1.813015,-0.8999254,1.804544,1.069973,1.785507,-1.133825,0.04583342,0.4221255,-3.280751,-2.582299,0.1917767,0.01547957,-1.230659,-2.459239,1.319299,-0.3952673,-0.3694707,-0.671973,-0.2497442,0.8824444,-2.079442,0.2263384,-0.5787476,-0.8330991,-1.80667,0.6240114,-1.203306,-0.9403273,2.109413,0.8704562,-0.156303,-0.08555789,-1.615456,0.7710337,-0.6361999,-0.8117055,0.6621208,-0.04217708,-2.197325,0.8105746,-0.463942,0.8067437,0.01410012,0.414623,-1.752154,-2.297598,-1.03423,-0.8986964,-0.747181,-0.499556,0.8932677,-0.2243943,-0.7857012,1.061257,-0.9472655,-0.6009327,0.1015633,0.2164009,0.3305979
0.8929402,0.02683665,-0.06262036,-2.216407,-0.9771029,0.8870267,1.265595,0.7777181,0.4787156,1.097812,1.411011,0.25278,1.395948,1.22806,0.3269268,0.4329506,0.2030225,0.6022921,-0.8720346,0.6199311,0.4988947,1.533528,-0.02654934,1.164494,1.281045,1.439764,0.1987689,-0.02839947,0.8894538,-0.972861,-2.291645,-2.403511,0.6096569,0.2384656,-1.082936,1.106481,-1.23684,-1.382302,-0.7402388,0.08378953,0.5484682,-0.4480073,0.4489077,-0.3069329,-0.6753073,-1.320132,0.3645042,-0.0692429,-1.257725,1.508224,-0.05826491,0.2184124,-1.240983,-2.383795,-0.1997933,-0.3488485,-0.3478568,0.06485097,-0.7484485,-1.372391,0.5571556,-1.297185,1.330359,0.2568878,-1.613446,-0.8228004,-1.270825,-0.01106095,-1.756199,-0.950106,0.5716573,0.365823,0.2330147,-0.7635696,1.253762,-0.4159701,0.02664193,1.12285,0.3578143,-0.5375119
0.1084059,0.3235317,-1.338266,-2.613195,-0.5266163,0.6773734,1.461054,-0.2358489,0.308587,0.4323667,1.579102,0.4940253,1.752516,-0.1958932,0.8404459,-0.5725237,0.2863812,0.9884998,-1.072652,0.5689436,0.7677443,1.824146,-0.507664,0.6564313,1.579576,1.545561,0.1706706,0.6847621,0.7899108,-2.140466,-1.328403,1.456077,0.136801,-0.744651,-1.557795,1.927281,-1.058719,-0.9867132,-0.5573933,0.5188533,-0.1916449,-1.639382,0.2706376,-1.00403,-1.084118,-0.02963481,0.1963066,0.6660843,-1.169893,1.978004,-0.2653989,0.2799775,1.855407,-1.96326,-0.1664088,-0.415667,-1.020818,0.602073,-1.303425,-1.67451,-0.3615439,0.05467756,1.169537,1.026006,0.6101459,-1.648179,-0.03790957,-0.766148,-1.522802,-2.015153,-0.5050092,0.9650809,0.5542873,-0.6097256,1.599993,-0.8025157,1.795419,0.6242793,-0.474976,-1.909868
0.7331368,-0.09025299,-0.5436932,-2.698595,-0.3774609,0.6252965,1.394287,0.2395679,0.3543823,0.7858175,1.455051,0.2508365,1.555488,0.9059575,0.7967411,-1.483687,0.1578581,0.9791528,-0.8250799,0.3712187,1.466929,1.544451,-0.04071783,1.101608,1.417841,1.47059,0.6767129,0.8559036,0.6254035,-1.587187,-0.5271244,1.044825,0.0798273,-0.2546342,-1.142564,1.622631,-1.449447,-0.4706438,-0.3582476,-0.03417745,-1.046115,-1.102319,0.5753766,-0.3781905,-0.2830263,-0.1824816,-0.0849045,-0.3290598,-0.9018949,1.609358,0.15212,0.4121097,1.376446,-1.968974,-0.5841134,-1.066532,-0.756087,0.646789,-1.415517,-1.820159,-1.683623,-0.4732088,1.134751,0.991324,-1.565421,-1.162191,-1.195013,-0.7548098,-1.106846,-1.741827,-0.5693379,-0.2390189,0.4443011,-0.5261085,1.352738,-1.402017,1.437558,-1.653912,-0.519362,-2.499817
0.2394105,-0.7642136,-0.06785067,-2.688248,-0.9339457,1.182616,1.570884,0.4229775,0.4545092,0.4703786,1.823274,-0.3651392,1.593999,1.204802,0.855266,-0.1882591,-0.6009327,0.316561,-0.5180181,-0.04877016,0.8230784,1.848187,0.09321708,1.35191,1.186501,1.566426,1.278041,0.4772895,-0.5594908,0.5217656,-1.232715,1.105389,-0.1645209,0.07788654,-0.5351183,1.958319,-0.7448616,-1.317888,-0.5987465,-0.5554744,-0.8729918,-0.409172,0.7301057,-0.9370038,-0.09673119,0.5637216,-0.2789206,-0.4136989,-2.067513,1.871525,1.328241,-0.2034635,0.4146891,-2.395797,-0.07246317,-1.355571,-1.174738,1.283929,-0.6185964,-2.055725,-0.6508543,-1.992164,1.595582,0.1935911,0.3411043,-1.254214,-1.699363,-1.278696,-0.9498475,-1.196005,-0.02337099,0.4595113,-1.113218,-0.5716378,1.006826,0.06344417,1.805909,-1.061895,-0.445194,-2.091514
1.242309,0.2511477,-1.092133,-2.415754,-1.133514,0.8693249,1.413691,0.6869782,-0.09014355,1.04767,1.427868,0.1491956,1.741956,1.086978,0.5507192,0.09794307,0.1687296,0.9389911,-1.416754,0.6922468,0.3001787,1.982586,-0.9367486,1.153511,0.9062,1.920182,0.5445312,0.6957438,0.489132,-0.9202988,-1.218748,1.095307,0.433923,-0.00040008,-1.469241,2.078541,-0.9821635,-0.9715392,-0.7612119,-0.05858296,0.1401097,-0.5020311,0.8908909,-0.1264707,-0.7846048,-1.250017,-0.346159,0.300697,-1.085894,2.098202,1.208035,0.735488,1.428923,-1.671313,-0.3158072,-1.65653,-0.3019162,0.5254975,-0.1952852,-2.131999,0.2544096,0.5149172,1.344508,0.5558372,0.6764079,-0.9431482,0.649352,-1.522343,-1.071776,-1.078516,0.7102992,-0.8537855,-0.01440323,-0.4500442,1.720389,0.7585135,1.130886,0.4698786,-0.02984084,-1.270469
0.6202539,-0.6462636,-0.3844867,-1.199649,-0.9135445,1.25937,1.985543,-0.1026974,0.6527418,-0.1684187,1.362437,-0.3586769,1.744231,0.5588155,0.1103779,-0.9205498,-0.7599282,0.6417486,-0.952177,-0.6198967,-0.03180031,1.905847,-1.010052,1.538393,0.9798663,1.624346,-0.331425,-0.9594592,0.3981048,-0.77349,-0.9945226,1.880792,0.6609855,-0.3720787,-0.7545971,2.401244,-0.4882491,-0.5158382,0.02936461,-0.6234346,0.2401187,-1.284099,-0.1344461,-0.3720787,-1.05297,-0.713554,-0.2868824,-0.616001,-1.024711,2.288831,0.794575,0.4203537,1.112647,-0.8758688,0.3269268,-0.2453892,-0.795623,-0.5013705,-0.9145423,-1.28446,-0.1174331,0.2506031,-0.02767957,0.2175278,1.713906,-0.9175415,-0.6903511,0.7184737,-0.944176,-0.7599282,0.5693398,-0.4310907,0.301585,-0.488575,2.068697,-0.6668948,0.3773399,-0.1543174,-0.4187023,-0.8354022
1.131821,-0.9390477,-0.932166,-1.236152,-2.195526,1.739922,1.701087,0.4304829,-0.2704972,0.2489672,1.513191,-0.3701945,2.037512,0.760432,0.3106415,-0.3894933,-0.8423435,0.2610557,-0.8989421,0.2770255,-0.002603386,2.114652,-0.438505,1.399482,1.256613,1.995054,0.2667393,-0.05964385,0.09020627,-1.510045,-1.883217,-0.5207076,-0.1427163,-0.283159,0.002796087,2.438339,-0.360683,-0.5698682,0.006776984,0.09984533,1.227562,-2.45807,0.586953,0.9635178,-1.4267,-0.8881893,0.2220229,0.8339086,-2.357041,2.489181,0.3979033,0.2277728,-0.1228458,-1.489435,0.4446217,0.6549779,-0.3736758,0.6719746,-0.05308437,-2.246205,0.6477313,0.9934,0.8162936,-0.8622761,1.142565,-1.992164,1.95263,0.6029489,-0.8255364,-1.07881,1.286861,-0.5094932,0.05675833,-0.09332216,1.39669,-0.3927463,0.9306669,0.7691355,0.813549,-1.03423
0.7066555,-0.5974734,-0.9975008,-1.014179,-0.4889011,1.760252,1.950044,-0.4405225,-0.6335584,0.825096,2.513219,0.1699959,-0.2970592,0.6676242,-0.03211005,0.4561582,-1.161552,0.2028592,-0.9347093,-0.01460615,0.8113301,2.560833,-0.4433228,0.921318,0.09866817,2.217136,-0.02234786,0.08920065,-0.07915144,-0.3522561,-1.80363,1.237243,-2.459239,-1.043272,-0.7391911,-0.244878,-1.312301,-1.447744,0.06803241,-0.531879,0.5240182,-2.046394,-0.1784092,-0.474976,-1.140998,-1.001849,-0.02132579,-0.349132,-1.336362,2.943639,1.375789,-1.107451,2.32177,-1.13538,0.5797545,-1.037047,-0.639796,0.3453612,-0.850503,-1.545056,0.2138202,-0.6115672,1.617446,-1.010052,1.730717,-2.132842,-1.764923,0.1802361,-0.9281103,-1.365316,-0.924575,-1.550697,-0.7178498,-0.8928184,-0.5261085,-1.516859,1.283846,-0.814637,0.176555,-1.821394
0.8025844,0.6547701,-1.223156,-1.736136,-0.953214,1.686362,1.965685,0.2198582,0.2709427,0.5714879,1.882925,0.1438406,1.729263,1.240488,0.4891933,0.5888972,0.3214311,0.422781,-1.476219,-0.05371728,0.5675273,2.428751,-0.5247555,1.587111,0.9375041,1.969961,0.4715025,-0.01633265,0.7528773,-1.848965,-1.594057,0.629728,0.1440138,-1.206643,-0.7279457,2.393339,-0.5933018,-1.704848,-0.7857012,-0.492822,0.5689436,-1.580365,0.501684,-0.09993084,-1.033949,-0.7689489,-0.2621443,-0.3417863,-1.350541,2.367577,0.8408342,0.5371949,1.011492,-0.5093267,0.5068778,-0.7550226,-0.7196965,0.1890489,-0.3939319,-1.354796,0.7390761,-0.6857744,0.979303,0.2216224,-0.08425155,-1.738408,0.896904,0.3307416,-0.5079963,-0.2564418,0.5664495,-1.928955,0.6895909,-1.168927,0.7185225,0.147385,1.233289,0.7810665,0.5380711,-1.357513
0.2442003,-0.2523149,-1.508688,-1.943513,-1.79036,-0.7457044,2.250397,0.5745325,0.1698272,0.2569651,2.20441,-0.09080036,2.089157,1.006826,-0.2840885,-0.01420035,0.1328687,-0.6508543,-1.397153,0.01449445,0.02683665,1.152279,-0.5271244,0.3107148,-1.635782,2.124988,-0.6335584,-0.4684049,0.1579435,-1.659679,-1.897787,-0.5767874,-0.2099806,-1.04384,0.2047352,1.680884,-0.5859084,-2.007679,-0.9670578,-0.01877516,0.931337,0.1019246,0.1824882,0.6858708,-1.959705,-2.542112,-1.067986,0.3545928,-2.320749,2.051839,-0.1327317,1.045106,-0.6147058,-0.2451336,0.3599795,-0.7695964,-0.445194,-1.245489,1.054451,-2.153303,-1.789761,1.201199,1.028833,-0.5161732,0.6919465,-1.232372,1.191313,0.4951839,-2.314658,-1.021374,0.06961934,-0.7009778,-0.8610926,-0.2600669,1.093801,0.3011411,1.323275,0.6788454,0.605954,-0.7900987
0.7079373,-0.347149,0.0429637,-2.286712,-1.538514,-1.118101,2.864085,0.8072791,0.5519868,0.2907274,2.323563,-1.387495,2.383335,1.120765,-0.8751488,-0.5992926,-0.578926,0.3935275,-2.058855,0.6664438,0.3957514,2.484165,-1.00403,-0.6733446,-0.1701954,2.202223,-0.278392,-0.267618,-0.954512,-1.779633,-1.745831,0.3068227,-0.4903696,-0.340661,-1.596028,2.950269,-0.722782,-1.953338,-1.549755,-1.057566,1.597183,-0.4621942,-0.1556017,-0.7076519,-0.3538219,0.4473745,-0.6204545,-0.7129418,-0.7885574,3.486154,0.339539,0.3098349,-0.5864476,-1.114742,0.6058994,-1.122086,-0.7881174,-1.802416,-1.371997,-2.19015,-0.1790071,-1.385894,1.95229,-0.3339355,-0.2044445,-1.400393,1.135458,-0.8344804,-0.2744368,-1.722047,0.9226306,-0.5426603,0.2035937,-0.4164249,-0.4552333,0.6130753,0.4682521,-0.8928184,-0.6987629,-1.50914
0.2240232,-1.495217,0.3864182,-2.297598,-0.8319496,1.045809,1.257921,0.3469882,-0.6392273,0.6413274,1.395105,0.1061602,1.416848,0.01656209,0.4699411,-0.3255916,0.3167068,0.9137676,-0.808558,-0.01959065,0.1784809,1.447037,-0.2443672,1.260419,1.427772,1.427244,-0.592759,-0.1432932,-2.161954,-2.21549,-1.830708,-1.587187,-0.375421,-2.709051,-1.097213,1.350356,-1.966113,0.9701348,-1.439695,-0.4777133,1.283542,1.002065,0.549854,-2.20274,-1.757938,-1.236496,0.8417827,-1.958286,-0.4664898,1.544686,1.32596,-0.08012604,-2.04562,-2.99174,-0.3859566,0.5588155,-0.4158185,-2.345493,-1.638867,-0.4381949,-1.773723,-2.935578,-0.5773216,-1.975442,-2.194628,-0.9090669,1.108332,1.303103,-0.2648774,-1.207312,1.015158,-2.325854,-1.991431,-0.1002624,-1.026385,0.7837645,-2.569158,0.6016896,-3.216379,-0.2413075
0.216884,-2.058072,1.061257,-2.121097,-0.7213409,0.3359721,1.081229,-0.1634605,0.8288574,0.3865541,1.300192,-0.1718565,1.466652,0.04468652,0.5517564,-0.03438443,0.4054651,0.8682763,-0.924827,0.4793969,0.6262058,1.463093,-0.8451335,1.327075,1.45241,1.311382,-0.7219583,0.7411275,-2.200931,-1.812166,-1.603953,-1.937942,1.256983,-1.910543,-0.9033745,1.046933,-1.360237,-0.7231941,-1.00076,0.4488438,1.498193,0.3848542,0.7126066,-0.2046899,-1.225537,-1.015559,0.8161167,-2.010662,-0.2394,1.315308,-1.399582,0.1986869,-1.250366,-1.623537,-0.644357,0.2805064,-0.7806678,-2.052605,-1.830085,-0.8234837,-2.105375,-2.344449,-1.572624,-1.679324,-0.3742572,-1.220102,1.509286,1.396913,-1.625567,-1.50914,-0.6657266,-0.746337,-0.9060929,0.1451388,-0.5239109,0.689942,-1.815847,-0.1220546,-0.3667253,-0.3065252
-0.2429637,-1.949818,0.1507449,-1.918003,-1.211669,0.9384827,1.741413,-0.8105803,0.5404038,-0.08359902,1.976966,0.02244619,2.092827,-0.1490802,-0.1188962,-0.4612421,0.008662373,0.8833542,-1.171506,0.2276932,0.004290781,1.529572,-0.922812,1.963273,2.073537,1.788989,-1.246532,0.3190354,0.03469124,-1.826972,-1.351313,-1.237874,0.1208893,-1.94561,-0.4187023,2.185332,-0.9904756,-0.5642264,-1.597015,0.07139,0.6842073,1.125092,0.7138807,-0.9055981,-0.9885926,-0.6749144,1.028011,0.1835708,-0.7153928,2.093936,0.4091251,0.4837216,-1.18417,-1.914605,-0.2643562,0.04162167,-1.123007,-1.629131,0.05638033,-0.7044104,-0.4222044,-2.391416,-1.551169,-1.453717,-1.266558,-1.152013,0.613671,1.336369,-0.7689489,-1.469676,-0.2055492,-0.4700036,-0.5844722,-0.5296687,-0.9125477,0.3559247,-1.021096,0.7395536,-1.090049,-0.4693638
-0.4193105,-2.552329,0.3343271,-0.08741146,-2.359155,-0.1594648,1.581244,-0.5257701,-0.5739429,0.01400152,1.340172,-0.1090339,1.390784,0.2878071,-0.606786,-0.4817524,0.6510223,0.5905606,0.9938812,-0.4688843,0.210909,1.525752,-0.008838949,1.332234,1.21078,1.53424,-0.2357223,0.3520643,-1.606941,-1.71758,-1.15233,-1.92278,0.7999367,-2.721135,-1.712579,-0.9602426,-1.26019,1.12171,-0.7254638,-0.2156715,0.4578678,0.1819882,0.5520443,-2.136224,-1.735001,-1.606941,0.7232883,-0.4334017,-0.7271177,-1.398367,0.8998768,-0.009848336,-1.931022,-1.497002,-0.3780445,0.7198865,-1.293533,-2.015153,-1.827594,1.058519,-1.718137,-3.442019,0.5313927,-1.595535,-2.73645,-0.3821393,-0.3129315,1.218201,0.724549,-0.6963523,0.3679709,-1.760261,-2.176834,-0.5518212,-1.180908,0.5922766,-2.371935,1.331865,-2.783852,-0.142947
-0.5261085,-2.068304,-1.134136,0.2332523,-1.979053,0.1577727,1.516862,-0.5723465,-0.2775997,0.06100102,1.437439,0.0185273,1.471325,0.5044654,-0.9127968,-0.3191039,0.3954821,-0.67629,0.287957,-1.913249,0.08590243,1.239851,-0.518186,1.245307,1.20153,1.469118,-0.7072461,-0.6141512,-2.335108,-2.092324,-1.889813,-1.959705,0.8973525,-2.430418,-1.672378,-1.729348,-1.289168,0.7765688,-1.404458,-1.112914,-0.5200346,-0.1059162,0.6511266,-2.130314,-1.539912,-1.139747,0.4388999,-2.411285,-0.67119,-1.543182,1.495418,-0.5497397,-1.853422,-1.373181,1.455097,-0.5033536,-0.4240365,-2.842153,-1.058719,0.0619414,-1.329536,-2.933697,-1.29244,-0.9142927,-2.156755,-0.7379354,0.4237633,0.9090647,0.1153802,-0.9808293,-0.1000414,-1.613948,-2.424753,-1.174738,-1.004576,0.7541952,-2.840439,1.114584,-2.36659,0.20392
-0.3273936,-2.504701,-0.4480073,0.4814998,-2.130314,0.2654365,1.690114,-0.4552333,0.0453557,0.350516,1.62109,-0.3803823,1.669027,-0.1206998,-0.809681,-0.8864892,-0.05213575,0.6632548,0.8329091,0.06887286,0.75396,1.601023,-0.5363144,1.775664,1.402315,1.661935,-0.8237116,0.6743211,-1.915284,-2.545931,-2.640859,-2.639457,0.7067049,-3.733877,-1.668127,-3.310443,-1.100514,0.744173,0.1365394,-0.5101592,-0.6579731,0.2428677,0.4229775,-1.890475,-2.200931,-2.43726,0.8453102,-3.211404,-0.5693379,-2.782235,0.8587464,-0.4633061,-2.069095,-1.285183,-0.6099096,0.3448655,-0.9942523,-3.564893,-1.248273,-0.2355958,-2.728763,-4.635629,-0.565986,-1.831332,-2.695628,-1.063342,0.2068516,1.106944,-0.1877764,-0.7310568,-0.3792127,-1.543182,-3.022076,-0.4552333,-1.066823,-0.5404261,-0.2225187,0.9201632,-1.700457,0.02712867
0.2965427,-2.065144,1.160742,0.4363176,-2.278869,-0.3945252,1.417454,-0.3379934,0.9948061,0.5952587,1.541887,-0.4455062,1.495418,0.8601013,-0.448477,-0.3887555,0.04955178,0.7356318,0.5779608,0.4912758,0.9328725,1.492859,-0.7137581,1.597203,1.535447,1.434346,-0.3518296,0.6260454,-2.04099,-2.318714,-1.702102,-2.097198,0.8660075,-2.854233,-1.013628,-0.4812668,-1.981952,-0.644357,0.1908683,0.1210665,1.361925,0.3490358,0.4571083,-0.8818893,-2.001,-2.108664,0.5789141,-2.633871,-0.3933389,0.585005,-2.073062,0.5777363,-1.291348,-1.715354,-0.2916901,0.04008572,-0.7092766,-2.47813,-1.096914,-0.302322,-2.747311,-3.272804,-0.8896488,-1.805453,-0.33254,-1.496109,1.552423,0.7955232,-0.661261,-1.682009,-1.407314,-0.782197,-1.732736,-0.1351327,-0.5124937,0.2502138,-3.174859,-0.2323104,-0.266312,-0.5810693
-0.5878867,-1.637837,-0.3465832,0.4916428,-1.698816,0.5237813,1.855188,-0.3629805,-0.2915562,0.1654297,1.922378,0.0453557,1.757375,0.5244326,-0.3001596,-0.771974,0.3215761,1.147847,0.3545928,0.4552706,-0.4456623,1.809992,-1.471417,1.838961,1.736846,1.804709,-0.9063404,0.5418591,-2.534517,-1.360237,-2.582299,-1.84074,0.39265,-3.042824,-1.657054,0.4262476,-1.268334,0.7695988,-1.056128,-1.184824,0.1737012,0.09157594,0.8027636,-2.50838,-1.332943,-1.342086,0.5699621,-1.502828,-1.69119,1.653991,1.495238,-1.142251,-1.858541,-2.796881,0.3672093,0.4068641,-0.993982,-2.4986,-0.9784321,0.1244276,-0.9678472,-4.615221,-0.2134408,-1.317142,-2.673649,-1.492544,0.7356797,0.8732997,0.002097798,-2.504701,-1.035637,-1.80181,-4.803621,-0.6616485,-0.6804284,0.1867285,-2.300587,0.5087435,-2.034086,0.761273
-0.061131,-2.056507,0.6195006,0.3079258,-1.881903,0.291699,1.559806,-0.4576009,0.5915573,0.5352645,1.714446,-0.02296161,1.772594,0.3533996,-0.7168253,-0.5644022,0.2268965,0.4978012,0.1329562,0.2597455,0.4131025,1.431339,-0.6899523,1.646618,1.692123,1.560038,-1.821394,0.01911612,-1.309704,-2.052605,-1.613446,-1.852784,1.098546,-2.69711,-1.284099,-1.629641,-1.07881,0.7465932,-0.2851519,-0.4106787,0.2811105,-0.5940261,0.2409049,-2.504701,-1.865621,-2.191939,1.237069,-1.771957,-0.01116206,-1.00076,1.272902,0.2781619,-1.718695,-0.7892176,0.3668629,0.3831513,-0.7236064,-2.047168,-0.9792305,-1.021651,-0.5454171,-2.7774,-1.064791,-1.669188,-2.027229,-1.349384,-0.9558115,-0.0741849,0.01999869,-1.7487,-1.456717,-1.908518,-3.032396,-0.4596573,-1.033105,-0.2524436,-1.864976,-0.09387122,-1.848965,0.2793726
0.2040015,-2.043302,0.2456875,0.1144887,-2.139616,0.5525049,1.408961,0.1365394,1.255815,0.2755842,1.427916,-0.04489277,1.462584,0.3845819,-0.4791655,-0.2222689,0.8505782,1.192103,-0.01055551,-0.3321217,-0.03915672,1.292753,-1.153914,1.317319,1.404036,1.276089,-1.339793,0.002895803,-2.000261,-2.695628,-1.422129,-0.6804284,0.3559247,-2.400198,-1.239945,0.488764,-1.257725,0.5349132,-1.041571,-0.2886158,-0.3963072,0.2268168,0.08883471,-3.03864,-1.92278,-3.072613,1.209498,-3.496608,0.5388882,1.07606,0.2256205,-1.033949,-1.805453,-1.704848,0.5503732,-0.2782599,-0.6991653,-1.972562,-1.227241,-0.347149,-0.43866,-3.798694,-1.280854,-1.099613,-2.521986,-1.189741,-2.238672,0.9662231,0.3970296,-2.444149,-0.8573145,-2.024196,-3.79424,-0.7391911,-0.8237116,0.04008572,-0.8901358,0.2502917,-2.265289,0.1813211
0.2424755,-2.859455,0.2603623,0.3612345,-2.69711,0.4368992,1.933418,-0.4007761,1.050787,0.1176941,1.772475,0.3377571,1.83517,0.2831468,-0.5155032,-0.2684025,0.4756129,1.297682,0.4427609,-0.09409092,0.641538,1.714482,-1.131032,1.657828,1.679076,1.585104,-0.5983826,0.1999977,-1.971125,-2.229335,-3.313187,-2.24055,1.076912,-2.835316,-0.641314,-1.104429,-1.026943,0.3724597,-0.01227503,-0.4055651,0.383424,0.2302383,0.3261333,-2.727233,-2.491327,-2.700082,0.8823202,-1.538048,-0.1112668,-0.03946874,1.435775,-0.08599371,-2.024953,-0.5071657,0.3631142,0.1547791,-1.018877,-3.579129,-1.507784,-1.680397,-1.20364,-3.79424,-1.550226,-2.204551,-3.575551,-1.79096,-1.199981,0.4348945,-0.06400533,-1.718695,-1.926206,-3.201527,-2.701571,-0.6808234,-1.397962,-0.5898688,-4.840893,-0.5907711,-0.9966877,-0.3173169
0.5337997,-1.529241,0.436059,0.5837786,-1.648179,-0.01298393,1.736106,0.1288329,0.3491769,0.7904554,1.671699,-0.4481639,1.540366,0.4754886,-0.5320493,-0.7605699,0.2129316,0.2220229,0.4043311,-0.3433357,-0.6089899,1.753885,-1.464905,1.636391,1.080075,1.639987,-1.468807,-0.05508997,-1.343618,-1.621005,-2.328929,-1.952633,1.045493,-2.985782,-1.866914,-4.000854,-0.7348029,1.36387,-1.050966,-0.2643562,1.091319,0.293341,0.5292155,-1.406905,-2.249044,-2.432694,0.824614,-3.33541,-0.7780517,-3.557851,1.51572,0.04094999,-1.547403,-1.357124,-0.4140014,-0.1766179,-0.8945292,-0.9160408,-0.760142,-1.258781,-2.629701,-0.9296293,-0.9390477,-1.137249,-2.213659,-1.564943,0.6773734,0.5900064,0.3199798,-1.811554,-1.296088,-1.578909,-2.521986,-1.129175,-0.7528972,-0.1084765,0.06005976,0.5922213,-1.407314,0.4378032
