"k"	"w"	"num_featg"	"fitness_gbest"	"min_fit_x"	""
1026	0.979857593956903	100	-111.82	-111.69	51
1027	0.0350439922336723	100	-111.82	-111.71	57
1028	0.508495151596601	100	-111.82	-111.69	57
1029	0.670709751809179	100	-111.82	-111.76	49
1030	0.108735698282149	100	-111.82	-111.67	66
1031	1.68438671494547	100	-111.82	-111.67	48
1032	0.208034942934926	100	-111.82	-111.72	54
1033	0.127939129214709	100	-111.82	-111.66	43
1034	1.11868390480601	100	-111.82	-111.65	40
1035	0.433271890722681	100	-111.82	-111.73	51
1036	0.228907229780227	100	-111.82	-111.71	46
1037	0.642535111576797	100	-111.82	-111.7	59
1038	1.26708077737925	100	-111.82	-111.7	62
1039	0.0530089360076549	100	-111.82	-111.72	63
1040	0.587575191528505	100	-111.82	-111.71	33
1041	0.01737598286245	100	-111.82	-111.68	51
1042	1.68438671494547	100	-111.82	-111.73	53
1043	1.04811397056488	100	-111.82	-111.71	56
1044	0.457929584127696	100	-111.82	-111.79	40
1045	0.208034942934926	100	-111.82	-111.68	41
1046	0.0530089360076549	100	-111.82	-111.7	57
1047	1.34507261639306	100	-111.82	-111.68	41
1048	0.642535111576797	100	-111.82	-111.74	52
1049	0.361717311572515	100	-111.82	-111.66	49
1050	1.11868390480601	100	-111.82	-111.7	59
1051	0	100	-111.82	-111.75	66
1052	1.26708077737925	100	-111.82	-111.74	47
1053	1.0831049030991	100	-111.82	-111.71	53
1054	1.04811397056488	100	-111.82	1e+21	34
1055	0.979857593956903	100	-111.82	-111.72	58
1056	0.979857593956903	100	-111.82	-111.63	52
1057	0.946573189339634	100	-111.82	-111.75	41
1058	0.587575191528505	100	-111.82	-111.67	55
1059	1.22904899111128	100	-111.82	-111.66	56
1060	0.0350439922336723	100	-111.82	-111.82	57
1061	0.913838927541102	100	-111.82	-111.68	48
1062	1.04811397056488	100	-111.82	-111.66	67
1063	0.01737598286245	100	-111.82	-111.65	57
1064	0.534417071976595	100	-111.82	-111.68	50
1065	1.15486085897043	100	-111.82	-111.69	53
1066	0.293652490427113	100	-111.82	-111.74	61
1067	0.728487527215084	100	-111.82	-111.68	47
1068	0.127939129214709	100	-111.82	-111.69	47
1069	0.642535111576797	100	-111.82	-111.65	43
1070	1.34507261639306	100	-111.82	-111.74	64
1071	0.457929584127696	100	-111.82	-111.75	70
1072	0.228907229780227	100	-111.82	-111.71	57
1073	1.11868390480601	100	-111.82	-111.7	62
1074	0.315963694062429	100	-111.82	-111.69	43
1075	1.68438671494547	100	-111.82	-111.72	56
1076	0.0350439922336723	100	-111.82	-111.66	50
1077	1.59527083661968	100	-111.82	-111.65	39
1078	0.534417071976595	100	-111.82	-111.69	44
1079	0.913838927541102	100	-111.82	-111.69	57
1080	0.0712758045620736	100	-111.82	-111.72	58
1081	1.19164581497889	100	-111.82	-111.67	41
1082	0.250130303174167	100	-111.82	-111.69	53
1083	0.758106712142181	100	-111.82	-111.74	52
1084	0.293652490427113	100	-111.82	-111.7	54
1085	0.108735698282149	100	-111.82	-111.71	40
1086	0.508495151596601	100	-111.82	-111.71	57
1087	1.50907652429438	100	-111.82	-111.68	56
1088	0.433271890722681	100	-111.82	-111.67	65
1089	0.0530089360076549	100	-111.82	-111.72	62
1090	0.913838927541102	100	-111.82	-111.69	49
1091	0.728487527215084	100	-111.82	-111.65	55
1092	0.147465299352072	100	-111.82	-111.69	52
1093	1.04811397056488	100	-111.82	-111.75	64
1094	0.250130303174167	100	-111.82	-111.69	42
1095	1.68438671494547	100	-111.82	-111.71	41
1096	1.42570799764338	100	-111.82	-111.74	52
1097	0.614826157186554	100	-111.82	-111.69	60
1098	0.147465299352072	100	-111.82	-111.73	49
1099	1.42570799764338	100	-111.82	-111.7	55
1100	0.271710058551378	100	-111.82	-111.7	42
1101	0.587575191528505	100	-111.82	-111.76	50
1102	0.127939129214709	100	-111.82	-111.69	61
1103	1.22904899111128	100	-111.82	-111.72	53
1104	0.250130303174167	100	-111.82	-111.72	52
1105	1.30575173841242	100	-111.82	1e+21	39
1106	0.483001682874639	100	-111.82	-111.7	62
1107	1.68438671494547	100	-111.82	-111.7	58
1108	0	100	-111.82	-111.73	56
1109	1.50907652429438	100	-111.82	-111.72	46
1110	0.385172435079683	100	-111.82	-111.75	60
1111	1.50907652429438	100	-111.82	-111.7	41
1112	0.108735698282149	100	-111.82	-111.75	60
1113	0.670709751809179	100	-111.82	-111.66	44
1114	0.187507644646596	100	-111.82	-111.74	56
1115	0.433271890722681	100	-111.82	-111.71	59
1116	0.728487527215084	100	-111.82	-111.77	62
1117	0.587575191528505	100	-111.82	-111.69	47
1118	0.457929584127696	100	-111.82	-111.7	43
1119	1.04811397056488	100	-111.82	-111.72	52
1120	0.127939129214709	100	-111.82	-111.71	47
1121	0.409021753141763	100	-111.82	-111.79	67
1122	0.228907229780227	100	-111.82	-111.67	56
1123	0.699357904353821	100	-111.82	-111.69	44
1124	0.228907229780227	100	-111.82	-111.69	55
1125	0.293652490427113	100	-111.82	-111.67	60
1126	0.208034942934926	100	-111.82	-111.78	62
1127	0.147465299352072	100	-111.82	-111.74	50
1128	0.946573189339634	100	-111.82	-111.72	43
1129	1.19164581497889	100	-111.82	-111.68	53
1130	0.0350439922336723	100	-111.82	-111.67	56
1131	0.534417071976595	100	-111.82	-111.7	64
1132	1.19164581497889	100	-111.82	-111.61	62
1133	1.04811397056488	100	-111.82	-111.76	66
1134	0	100	-111.82	-111.65	45
1135	1.22904899111128	100	-111.82	-111.7	64
1136	0.108735698282149	100	-111.82	-111.71	67
1137	1.26708077737925	100	-111.82	-111.67	43
1138	1.26708077737925	100	-111.82	-111.7	48
1139	0.208034942934926	100	-111.82	-111.71	51
1140	1.34507261639306	100	-111.82	-111.72	46
1141	0.228907229780227	100	-111.82	-111.79	51
1142	0.271710058551378	100	-111.82	-111.77	51
1143	0.385172435079683	100	-111.82	-111.69	40
1144	1.50907652429438	100	-111.82	-111.66	44
1145	0.0712758045620736	100	-111.82	-111.72	45
1146	0.728487527215084	100	-111.82	-111.72	53
1147	0.0712758045620736	100	-111.82	-111.65	46
1148	0.758106712142181	100	-111.82	-111.74	61
1149	1.26708077737925	100	-111.82	-111.68	47
1150	0.728487527215084	100	-111.82	-111.71	56
1151	0.849984610451389	100	-111.82	-111.7	38
1152	0.979857593956903	100	-111.82	-111.65	49
1153	0.293652490427113	100	-111.82	-111.68	45
1154	0.979857593956903	100	-111.82	-111.75	47
1155	0.508495151596601	100	-111.82	-111.65	55
1156	0.587575191528505	100	-111.82	1e+21	51
1157	0.147465299352072	100	-111.82	-111.72	47
1158	1.26708077737925	100	-111.82	-111.69	58
1159	0.108735698282149	100	-111.82	-111.77	50
1160	0.271710058551378	100	-111.82	-111.67	51
1161	1.34507261639306	100	-111.82	-111.68	43
1162	0	100	-111.82	-111.76	42
1163	0.271710058551378	100	-111.82	-111.76	63
1164	1.59527083661968	100	-111.82	-111.73	49
1165	0.338649867157356	100	-111.82	-111.71	49
1166	0.0350439922336723	100	-111.82	-111.75	45
1167	1.38505433404012	100	-111.82	-111.71	50
1168	1.42570799764338	100	-111.82	-111.7	59
1169	0.147465299352072	100	-111.82	-111.65	54
1170	0.913838927541102	100	-111.82	-111.71	50
1171	1.26708077737925	100	-111.82	-111.71	74
1172	0	100	-111.82	-111.7	72
1173	1.11868390480601	100	-111.82	-111.73	47
1174	0.208034942934926	100	-111.82	-111.7	56
1175	0.250130303174167	100	-111.82	-111.66	52
1176	0.728487527215084	100	-111.82	-111.74	65
1177	1.15486085897043	100	-111.82	-111.77	49
1178	0	100	-111.82	-111.73	44
1179	0.0712758045620736	100	-111.82	-111.61	67
1180	0.560774644714741	100	-111.82	-111.74	74
1181	1.30575173841242	100	-111.82	-111.68	57
1182	0.0350439922336723	100	-111.82	-111.73	37
1183	1.42570799764338	100	-111.82	-111.72	42
1184	0.208034942934926	100	-111.82	-111.7	51
1185	0.508495151596601	100	-111.82	-111.78	66
1186	0.587575191528505	100	-111.82	-111.69	46
1187	1.04811397056488	100	-111.82	-111.71	45
1188	0.913838927541102	100	-111.82	-111.73	50
1189	0	100	-111.82	-111.67	39
1190	0.0530089360076549	100	-111.82	-111.66	61
1191	1.59527083661968	100	-111.82	-111.66	47
1192	0.361717311572515	100	-111.82	-111.74	48
1193	0.457929584127696	100	-111.82	-111.72	59
1194	1.34507261639306	100	-111.82	-111.75	43
1195	0.534417071976595	100	-111.82	-111.68	51
1196	1.19164581497889	100	-111.82	-111.66	61
1197	0.0898496721445403	100	-111.82	-111.7	52
1198	0.849984610451389	100	-111.82	-111.65	47
1199	0.127939129214709	100	-111.82	-111.71	58
1200	0.560774644714741	100	-111.82	-111.68	52
1201	0.483001682874639	100	-111.82	-111.7	41
1202	1.04811397056488	100	-111.82	-111.67	55
1203	0.560774644714741	100	-111.82	-111.76	48
1204	0.208034942934926	100	-111.82	-111.77	65
1205	1.34507261639306	100	-111.82	-111.68	62
1206	0.642535111576797	100	-111.82	-111.72	52
1207	0.361717311572515	100	-111.82	1e+21	48
1208	0	100	-111.82	-111.67	48
1209	0.818846817439315	100	-111.82	-111.69	46
1210	0.788223686876935	100	-111.82	-111.7	60
1211	0.167319632755942	100	-111.82	-111.68	42
1212	1.19164581497889	100	-111.82	-111.68	47
1213	0.433271890722681	100	-111.82	-111.68	58
1214	0.979857593956903	100	-111.82	-111.69	61
1215	0.208034942934926	100	-111.82	-111.7	52
1216	1.34507261639306	100	-111.82	-111.73	54
1217	1.42570799764338	100	-111.82	-111.66	51
1218	0.228907229780227	100	-111.82	-111.7	48
1219	0.228907229780227	100	-111.82	-111.7	48
1220	1.26708077737925	100	-111.82	-111.71	43
1221	0.147465299352072	100	-111.82	-111.66	42
1222	0.0530089360076549	100	-111.82	-111.75	64
1223	0.979857593956903	100	-111.82	-111.71	50
1224	1.15486085897043	100	-111.82	-111.67	47
1225	1.15486085897043	100	-111.82	-111.69	55
1226	0.108735698282149	100	-111.82	-111.73	55
1227	0.699357904353821	100	-111.82	-111.73	61
1228	1.38505433404012	100	-111.82	-111.72	62
1229	0.0712758045620736	100	-111.82	-111.68	54
1230	0.849984610451389	100	-111.82	-111.73	59
1231	0.818846817439315	100	-111.82	-111.75	54
1232	1.34507261639306	100	-111.82	-111.69	49
1233	0.250130303174167	100	-111.82	-111.72	44
1234	0.433271890722681	100	-111.82	-111.68	61
1235	0.147465299352072	100	-111.82	-111.73	65
1236	1.59527083661968	100	-111.82	-111.66	49
1237	0.147465299352072	100	-111.82	-111.68	44
1238	0.560774644714741	100	-111.82	-111.74	62
1239	0.167319632755942	100	-111.82	-111.67	62
1240	0.457929584127696	100	-111.82	-111.68	43
1241	1.59527083661968	100	-111.82	-111.71	49
1242	0.979857593956903	100	-111.82	-111.67	41
1243	0.409021753141763	100	-111.82	-111.75	35
1244	0.127939129214709	100	-111.82	-111.72	60
1245	0.433271890722681	100	-111.82	-111.72	59
1246	0.0350439922336723	100	-111.82	-111.75	50
1247	0.0898496721445403	100	-111.82	-111.65	36
1248	1.04811397056488	100	-111.82	-111.72	56
1249	0.167319632755942	100	-111.82	-111.66	66
1250	0.433271890722681	100	-111.82	-111.71	51
1251	1.30575173841242	100	-111.82	-111.72	59
1252	0.187507644646596	100	-111.82	-111.73	51
1253	1.55181454580227	100	-111.82	-111.64	49
1254	0.534417071976595	100	-111.82	-111.67	51
1255	0.147465299352072	100	-111.82	-111.69	47
1256	1.11868390480601	100	-111.82	-111.71	70
1257	0.0530089360076549	100	-111.82	-111.67	45
1258	0.913838927541102	100	-111.82	1e+21	53
1259	1.11868390480601	100	-111.82	-111.74	50
1260	0.315963694062429	100	-111.82	-111.71	50
1261	0.849984610451389	100	-111.82	-111.7	58
1262	1.34507261639306	100	-111.82	-111.68	54
1263	0.0712758045620736	100	-111.82	-111.73	50
1264	1.50907652429438	100	-111.82	-111.7	63
1265	1.50907652429438	100	-111.82	-111.7	52
1266	0.315963694062429	100	-111.82	-111.69	58
1267	1.19164581497889	100	-111.82	-111.72	44
1268	0.0898496721445403	100	-111.82	-111.69	61
1269	1.59527083661968	100	-111.82	-111.68	64
1270	0.293652490427113	100	-111.82	-111.72	56
1271	1.04811397056488	100	-111.82	-111.67	41
1272	0.728487527215084	100	-111.82	-111.69	46
1273	0	100	-111.82	-111.76	56
1274	1.59527083661968	100	-111.82	-111.69	54
1275	1.68438671494547	100	-111.82	-111.73	51
1276	0.788223686876935	100	-111.82	-111.7	53
1277	0	100	-111.82	-111.7	64
1278	1.04811397056488	100	-111.82	-111.74	65
1279	1.26708077737925	100	-111.82	-111.68	50
1280	0.108735698282149	100	-111.82	-111.74	66
1281	0.728487527215084	100	-111.82	-111.64	43
1282	0.167319632755942	100	-111.82	-111.71	52
1283	0.758106712142181	100	-111.82	-111.68	53
1284	0.108735698282149	100	-111.82	-111.75	42
1285	1.59527083661968	100	-111.82	-111.73	54
1286	0.457929584127696	100	-111.82	-111.72	46
1287	0.409021753141763	100	-111.82	-111.67	54
1288	1.68438671494547	100	-111.82	-111.7	55
1289	1.59527083661968	100	-111.82	-111.71	53
1290	0.361717311572515	100	-111.82	-111.65	41
1291	0.409021753141763	100	-111.82	-111.68	53
1292	1.68438671494547	100	-111.82	-111.75	48
1293	0.361717311572515	100	-111.82	-111.67	66
1294	1.26708077737925	100	-111.82	-111.73	62
1295	0	100	-111.82	-111.7	55
1296	1.68438671494547	100	-111.82	-111.66	60
1297	0.271710058551378	100	-111.82	-111.67	52
1298	0.01737598286245	100	-111.82	-111.64	50
1299	0.433271890722681	100	-111.82	-111.68	48
1300	1.0831049030991	100	-111.82	-111.71	49
1301	0.167319632755942	100	-111.82	-111.64	58
1302	0.670709751809179	100	-111.82	-111.71	53
1303	0.228907229780227	100	-111.82	-111.72	64
1304	1.04811397056488	100	-111.82	-111.68	41
1305	0.0350439922336723	100	-111.82	-111.7	62
1306	0.108735698282149	100	-111.82	-111.72	49
1307	1.42570799764338	100	-111.82	-111.62	54
1308	0.560774644714741	100	-111.82	-111.7	48
1309	1.42570799764338	100	-111.82	1e+21	34
1310	0.108735698282149	100	-111.82	-111.68	39
1311	0.457929584127696	100	-111.82	-111.76	62
1312	0.361717311572515	100	-111.82	-111.71	68
1313	1.59527083661968	100	-111.82	-111.66	41
1314	0.127939129214709	100	-111.82	-111.7	65
1315	1.50907652429438	100	-111.82	-111.72	53
1316	0.849984610451389	100	-111.82	-111.68	55
1317	0.979857593956903	100	-111.82	-111.67	48
1318	0.338649867157356	100	-111.82	-111.66	52
1319	0.361717311572515	100	-111.82	-111.73	64
1320	0.670709751809179	100	-111.82	-111.73	65
1321	1.42570799764338	100	-111.82	-111.71	47
1322	0.385172435079683	100	-111.82	-111.68	50
1323	1.59527083661968	100	-111.82	-111.69	47
1324	0.250130303174167	100	-111.82	-111.68	51
1325	0.699357904353821	100	-111.82	-111.75	51
1326	0	100	-111.82	-111.69	56
1327	1.68438671494547	100	-111.82	-111.72	52
1328	1.59527083661968	100	-111.82	-111.66	54
1329	0.0712758045620736	100	-111.82	-111.71	55
1330	0.818846817439315	100	-111.82	-111.67	58
1331	0.728487527215084	100	-111.82	-111.65	57
1332	0.0898496721445403	100	-111.82	-111.64	53
1333	0.699357904353821	100	-111.82	-111.71	57
1334	0.127939129214709	100	-111.82	-111.7	53
1335	0.849984610451389	100	-111.82	-111.74	59
1336	1.68438671494547	100	-111.82	-111.65	47
1337	0.670709751809179	100	-111.82	-111.7	60
1338	0.483001682874639	100	-111.82	-111.7	53
1339	0	100	-111.82	-111.76	46
1340	0.361717311572515	100	-111.82	-111.7	42
1341	1.19164581497889	100	-111.82	-111.67	62
1342	0.0350439922336723	100	-111.82	-111.72	56
1343	1.11868390480601	100	-111.82	-111.68	56
1344	0.0712758045620736	100	-111.82	-111.74	49
1345	0.849984610451389	100	-111.82	-111.66	58
1346	0.433271890722681	100	-111.82	-111.73	60
1347	1.19164581497889	100	-111.82	-111.69	42
1348	0.0898496721445403	100	-111.82	-111.65	58
1349	1.11868390480601	100	-111.82	-111.71	38
1350	0.979857593956903	100	-111.82	-111.72	54
1351	0.361717311572515	100	-111.82	-111.71	50
1352	1.04811397056488	100	-111.82	-111.74	53
1353	0.0350439922336723	100	-111.82	-111.65	37
1354	1.34507261639306	100	-111.82	-111.66	55
1355	0.208034942934926	100	-111.82	-111.65	68
1356	0.338649867157356	100	-111.82	-111.74	65
1357	0.587575191528505	100	-111.82	-111.7	55
1358	0.560774644714741	100	-111.82	-111.74	47
1359	1.68438671494547	100	-111.82	-111.7	53
1360	0.913838927541102	100	-111.82	1e+21	44
1361	0.315963694062429	100	-111.82	-111.75	61
1362	1.19164581497889	100	-111.82	-111.66	42
1363	0.534417071976595	100	-111.82	-111.67	50
1364	1.42570799764338	100	-111.82	-111.68	38
1365	0.167319632755942	100	-111.82	-111.71	47
1366	0.587575191528505	100	-111.82	-111.65	49
1367	0.127939129214709	100	-111.82	-111.66	52
1368	0.560774644714741	100	-111.82	-111.71	58
1369	0.457929584127696	100	-111.82	-111.72	64
1370	1.34507261639306	100	-111.82	-111.72	60
1371	0.187507644646596	100	-111.82	-111.67	44
1372	1.42570799764338	100	-111.82	-111.75	48
1373	0.127939129214709	100	-111.82	-111.69	56
1374	1.42570799764338	100	-111.82	-111.72	65
1375	1.68438671494547	100	-111.82	-111.67	49
1376	0.0350439922336723	100	-111.82	-111.75	41
1377	0.338649867157356	100	-111.82	-111.69	49
1378	1.26708077737925	100	-111.82	-111.65	62
1379	1.04811397056488	100	-111.82	-111.71	65
1380	0	100	-111.82	-111.7	56
1381	0.670709751809179	100	-111.82	-111.71	64
1382	1.68438671494547	100	-111.82	-111.71	60
1383	0.108735698282149	100	-111.82	-111.68	46
1384	1.34507261639306	100	-111.82	-111.7	54
1385	1.30575173841242	100	-111.82	-111.65	60
1386	0.758106712142181	100	-111.82	-111.77	56
1387	0.534417071976595	100	-111.82	-111.74	59
1388	1.11868390480601	100	-111.82	-111.69	65
1389	0	100	-111.82	-111.7	45
1390	1.11868390480601	100	-111.82	-111.69	64
1391	0.979857593956903	100	-111.82	-111.67	61
1392	0.147465299352072	100	-111.82	-111.71	52
1393	1.38505433404012	100	-111.82	-111.73	50
1394	1.26708077737925	100	-111.82	-111.66	54
1395	0.560774644714741	100	-111.82	-111.75	58
1396	0.338649867157356	100	-111.82	-111.75	63
1397	0.409021753141763	100	-111.82	-111.66	52
1398	1.50907652429438	100	-111.82	-111.67	52
1399	0.208034942934926	100	-111.82	-111.69	45
1400	0.187507644646596	100	-111.82	-111.72	63
1401	0.385172435079683	100	-111.82	-111.74	43
1402	1.42570799764338	100	-111.82	-111.73	49
1403	0.0350439922336723	100	-111.82	-111.71	45
1404	1.68438671494547	100	-111.82	-111.73	65
1405	1.0831049030991	100	-111.82	-111.73	54
1406	0.361717311572515	100	-111.82	-111.74	48
1407	0.560774644714741	100	-111.82	-111.68	67
1408	0.208034942934926	100	-111.82	-111.74	59
1409	1.34507261639306	100	-111.82	-111.72	48
1410	1.22904899111128	100	-111.82	-111.64	55
1411	0	100	-111.82	1e+21	29
1412	1.04811397056488	100	-111.82	-111.65	59
1413	0	100	-111.82	-111.73	53
1414	0.508495151596601	100	-111.82	-111.72	48
1415	0.913838927541102	100	-111.83	-111.83	66
1416	0.946573189339634	100	-111.83	-111.62	47
1417	0.0350439922336723	100	-111.83	-111.65	53
1418	1.04811397056488	100	-111.83	-111.72	46
1419	0.560774644714741	100	-111.83	-111.71	67
1420	0.534417071976595	100	-111.83	-111.67	60
1421	1.19164581497889	100	-111.83	-111.75	57
1422	0.457929584127696	100	-111.83	-111.67	56
1423	1.04811397056488	100	-111.83	-111.72	60
1424	0.147465299352072	100	-111.83	-111.78	70
1425	0.881645715500322	100	-111.83	-111.72	41
1426	0.361717311572515	100	-111.83	-111.7	60
1427	0.361717311572515	100	-111.83	-111.73	66
1428	0.0712758045620736	100	-111.83	-111.62	44
1429	1.11868390480601	100	-111.83	-111.69	56
1430	0.228907229780227	100	-111.83	-111.73	54
1431	0.409021753141763	100	-111.83	-111.68	44
1432	1.19164581497889	100	-111.83	-111.69	47
1433	1.04811397056488	100	-111.83	-111.66	58
1434	0.0530089360076549	100	-111.83	-111.75	52
1435	0.457929584127696	100	-111.83	-111.73	52
1436	0.250130303174167	100	-111.83	-111.72	41
1437	0.271710058551378	100	-111.83	-111.69	53
1438	0.483001682874639	100	-111.83	-111.74	58
1439	1.19164581497889	100	-111.83	-111.7	56
1440	0.01737598286245	100	-111.83	-111.67	70
1441	0.271710058551378	100	-111.83	-111.73	47
1442	1.11868390480601	100	-111.83	-111.65	61
1443	1.19164581497889	100	-111.83	-111.67	44
1444	0.508495151596601	100	-111.83	-111.67	47
1445	0.642535111576797	100	-111.83	-111.73	44
1446	1.34507261639306	100	-111.83	-111.66	64
1447	1.11868390480601	100	-111.83	-111.66	53
1448	1.59527083661968	100	-111.83	-111.68	47
1449	0	100	-111.83	-111.81	59
1450	0.788223686876935	100	-111.83	-111.66	51
1451	1.04811397056488	100	-111.83	-111.7	69
1452	1.0831049030991	100	-111.83	-111.73	48
1453	0.293652490427113	100	-111.83	-111.71	52
1454	1.30575173841242	100	-111.83	-111.74	35
1455	0	100	-111.83	-111.72	45
1456	0.433271890722681	100	-111.83	-111.74	66
1457	1.04811397056488	100	-111.83	-111.7	63
1458	0.0712758045620736	100	-111.83	-111.69	42
1459	1.42570799764338	100	-111.83	-111.71	53
1460	0.614826157186554	100	-111.83	-111.69	59
1461	0.228907229780227	100	-111.83	-111.64	66
1462	1.04811397056488	100	-111.83	-111.69	43
1463	0.0898496721445403	100	-111.83	-111.68	47
1464	0.534417071976595	100	-111.83	-111.72	61
1465	0.849984610451389	100	-111.83	-111.69	54
1466	1.19164581497889	100	-111.83	1e+21	54
1467	1.68438671494547	100	-111.83	-111.66	58
1468	0.0350439922336723	100	-111.83	-111.76	61
1469	0.385172435079683	100	-111.83	-111.72	50
1470	0.642535111576797	100	-111.83	-111.71	59
1471	0.560774644714741	100	-111.83	-111.76	73
1472	0.385172435079683	100	-111.83	-111.64	36
1473	1.34507261639306	100	-111.83	-111.71	65
1474	1.26708077737925	100	-111.83	-111.7	49
1475	0	100	-111.83	-111.74	54
1476	1.59527083661968	100	-111.83	-111.72	53
1477	0.560774644714741	100	-111.83	-111.72	57
1478	0	100	-111.83	-111.71	57
1479	0.913838927541102	100	-111.83	-111.68	49
1480	0.250130303174167	100	-111.83	-111.69	42
1481	0.849984610451389	100	-111.83	-111.71	71
1482	0.457929584127696	100	-111.83	-111.68	57
1483	1.59527083661968	100	-111.83	-111.74	49
1484	0.913838927541102	100	-111.83	-111.65	67
1485	0	100	-111.83	-111.73	51
1486	0.587575191528505	100	-111.83	-111.76	43
1487	1.19164581497889	100	-111.83	-111.67	57
1488	1.50907652429438	100	-111.83	-111.74	46
1489	0.228907229780227	100	-111.83	-111.74	66
1490	0.0898496721445403	100	-111.83	-111.71	41
1491	0.250130303174167	100	-111.83	-111.71	45
1492	1.19164581497889	100	-111.83	-111.69	60
1493	0.560774644714741	100	-111.83	-111.73	63
1494	1.26708077737925	100	-111.83	-111.71	76
1495	0.250130303174167	100	-111.83	-111.7	53
1496	0.409021753141763	100	-111.83	-111.69	52
1497	1.50907652429438	100	-111.83	-111.71	47
1498	1.50907652429438	100	-111.83	-111.65	44
1499	0.699357904353821	100	-111.83	-111.7	64
1500	1.42570799764338	100	-111.83	-111.71	63
1501	0.409021753141763	100	-111.83	-111.67	49
1502	0.293652490427113	100	-111.83	-111.69	61
1503	0.0350439922336723	100	-111.83	-111.67	59
1504	1.50907652429438	100	-111.83	-111.79	52
1505	0.315963694062429	100	-111.83	-111.7	46
1506	1.26708077737925	100	-111.83	-111.74	57
1507	0.108735698282149	100	-111.83	-111.71	51
1508	0.728487527215084	100	-111.83	-111.75	54
1509	0.483001682874639	100	-111.83	-111.73	44
1510	0.849984610451389	100	-111.83	-111.8	52
1511	0.187507644646596	100	-111.83	-111.69	62
1512	1.50907652429438	100	-111.83	-111.74	58
1513	0.560774644714741	100	-111.83	-111.74	49
1514	0.167319632755942	100	-111.83	-111.72	45
1515	1.26708077737925	100	-111.83	-111.73	51
1516	1.19164581497889	100	-111.83	-111.66	42
1517	0	100	-111.83	1e+21	37
1518	0.108735698282149	100	-111.83	-111.71	57
1519	0.271710058551378	100	-111.83	-111.68	63
1520	0.979857593956903	100	-111.83	-111.64	61
1521	0.0712758045620736	100	-111.83	-111.71	59
1522	0.979857593956903	100	-111.83	-111.72	43
1523	0.979857593956903	100	-111.83	-111.75	55
1524	0.127939129214709	100	-111.83	-111.66	51
1525	0.560774644714741	100	-111.83	-111.67	45
1526	0.0530089360076549	100	-111.83	-111.7	49
1527	0.614826157186554	100	-111.83	-111.75	50
1528	0.560774644714741	100	-111.83	-111.7	56
1529	0.758106712142181	100	-111.83	-111.69	39
1530	1.59527083661968	100	-111.83	-111.7	64
1531	0	100	-111.83	-111.74	70
1532	1.04811397056488	100	-111.83	-111.69	41
1533	0.728487527215084	100	-111.83	-111.68	59
1534	0.0712758045620736	100	-111.83	-111.7	48
1535	1.46704490014855	100	-111.83	-111.72	53
1536	0.560774644714741	100	-111.83	-111.71	44
1537	0.913838927541102	100	-111.83	-111.67	54
1538	0.0712758045620736	100	-111.83	-111.71	61
1539	0.433271890722681	100	-111.83	-111.71	46
1540	0.699357904353821	100	-111.83	-111.79	55
1541	1.38505433404012	100	-111.83	-111.69	45
1542	0.0530089360076549	100	-111.83	-111.73	51
1543	0.670709751809179	100	-111.83	-111.74	54
1544	0.508495151596601	100	-111.83	-111.72	48
1545	0.534417071976595	100	-111.83	-111.71	52
1546	0.913838927541102	100	-111.83	-111.76	58
1547	0.614826157186554	100	-111.83	-111.71	56
1548	0.187507644646596	100	-111.83	-111.72	47
1549	1.50907652429438	100	-111.83	-111.77	67
1550	0.979857593956903	100	-111.83	-111.74	55
1551	0.0712758045620736	100	-111.83	-111.74	50
1552	0.483001682874639	100	-111.83	-111.67	55
1553	1.19164581497889	100	-111.83	-111.73	61
1554	0.457929584127696	100	-111.83	-111.7	60
1555	0.979857593956903	100	-111.83	-111.68	54
1556	1.04811397056488	100	-111.83	-111.7	48
1557	0.0898496721445403	100	-111.83	-111.79	55
1558	0.728487527215084	100	-111.83	-111.76	50
1559	1.19164581497889	100	-111.83	-111.67	52
1560	0.433271890722681	100	-111.83	-111.71	58
1561	1.11868390480601	100	-111.83	-111.67	36
1562	0.187507644646596	100	-111.83	-111.76	44
1563	0.0712758045620736	100	-111.83	-111.7	54
1564	1.59527083661968	100	-111.83	-111.72	52
1565	0.849984610451389	100	-111.83	-111.73	50
1566	0.228907229780227	100	-111.83	-111.68	62
1567	1.30575173841242	100	-111.83	-111.75	66
1568	0.0712758045620736	100	-111.83	1e+21	47
1569	0.147465299352072	100	-111.83	-111.82	52
1570	0.361717311572515	100	-111.83	-111.71	53
1571	0.979857593956903	100	-111.83	-111.68	51
1572	0.271710058551378	100	-111.83	-111.75	62
1573	0.457929584127696	100	-111.83	-111.66	49
1574	0.0350439922336723	100	-111.83	-111.69	43
1575	0.167319632755942	100	-111.83	-111.72	45
1576	0.788223686876935	100	-111.83	-111.69	51
1577	1.34507261639306	100	-111.83	-111.7	58
1578	0.913838927541102	100	-111.83	-111.7	53
1579	0.0530089360076549	100	-111.83	-111.68	49
1580	0.534417071976595	100	-111.83	-111.71	48
1581	0.0350439922336723	100	-111.83	-111.72	56
1582	1.42570799764338	100	-111.83	-111.7	48
1583	0.642535111576797	100	-111.83	-111.7	53
1584	0.849984610451389	100	-111.83	-111.7	45
1585	0.483001682874639	100	-111.83	-111.76	51
1586	0.385172435079683	100	-111.83	-111.63	44
1587	0.167319632755942	100	-111.83	-111.67	52
